0.60218,0.78056,0.93437
0.33462,0.64003,0.83075
0.29266,0.57004,0.77862
0.23646,0.35967,0.6441
0.19346,0.18289,0.32138
0.059871,0.098958,0.34156
0.037753,0.10417,0.15625
0.088542,0.053125,0.1071
0.15799,0.059524,0.077232
