participantNumber, trialNum, TargetPresent, beta, seed, x, y, RT
4, 159, 1, 1.65, 148, 384, 889, 0.863
4, 160, 1, 1.65, 81, 430, 772, 0.504
4, 161, 1, 1.6, 63, 441, 912, 1.579
4, 162, 1, 1.65, 109, 632, 117, 0.961
4, 163, 1, 1.65, 126, 252, 602, 0.636
4, 164, 1, 1.6, 68, 710, 666, 1.297
4, 165, 1, 1.6, 37, 215, 389, 1.081
4, 166, 1, 1.7, 194, 890, 642, 1.312
4, 167, 1, 1.7, 219, 523, 732, 0.574
4, 168, 1, 1.7, 191, 140, 546, 0.480
4, 169, 1, 1.6, 30, 278, 259, 4.011
4, 170, 1, 1.6, 35, 594, 779, 0.925
4, 171, 1, 1.7, 181, 871, 349, 0.841
4, 172, 1, 1.6, 12, 852, 515, 1.335
4, 173, 1, 1.65, 101, 769, 758, 2.747
4, 174, 0, 1.7, 239, NaN, NaN, -1.000
4, 175, 1, 1.7, 226, 463, 201, 0.745
4, 176, 1, 1.65, 96, 118, 681, 1.137
4, 177, 1, 1.7, 170, 652, 175, 1.438
4, 178, 1, 1.7, 227, 807, 634, 0.567
4, 179, 1, 1.7, 223, 466, 927, 0.651
4, 180, 1, 1.6, 52, 158, 692, 0.756
4, 181, 1, 1.65, 88, 407, 424, 0.553
4, 182, 1, 1.6, 22, 838, 677, 2.048
4, 183, 0, 1.7, 234, NaN, NaN, -1.000
4, 184, 1, 1.65, 92, 734, 524, 0.585
4, 185, 1, 1.7, 183, 673, 913, 0.539
4, 186, 1, 1.65, 138, 90, 455, 2.516
4, 187, 1, 1.65, 123, 420, 475, 0.522
4, 188, 1, 1.7, 208, 154, 394, 0.502
4, 189, 1, 1.65, 114, 931, 611, 1.151
4, 190, 1, 1.7, 199, 887, 261, 0.566
4, 191, 1, 1.7, 213, 174, 538, 0.575
4, 192, 1, 1.7, 230, 579, 786, 0.814
4, 193, 1, 1.65, 127, 350, 412, 2.247
4, 194, 1, 1.65, 139, 376, 310, 0.539
4, 195, 1, 1.7, 167, 676, 220, 0.518
4, 196, 0, 1.65, 153, NaN, NaN, -1.000
4, 197, 1, 1.7, 200, 584, 164, 0.545
4, 198, 1, 1.65, 143, 731, 234, 0.635
4, 199, 1, 1.6, 21, 842, 661, 3.807
4, 200, 1, 1.7, 221, 326, 602, 0.562
4, 201, 1, 1.7, 203, 655, 686, 0.962
4, 202, 1, 1.65, 124, 322, 623, 0.481
4, 203, 1, 1.6, 53, 716, 745, 1.223
4, 204, 0, 1.65, 152, NaN, NaN, -1.000
4, 205, 1, 1.6, 11, 698, 389, 0.527
4, 206, 1, 1.7, 209, 319, 173, 0.587
4, 207, 1, 1.6, 14, 312, 195, 2.330
4, 208, 0, 1.6, 71, NaN, NaN, -1.000
4, 209, 1, 1.65, 145, 719, 869, 0.601
4, 210, 1, 1.6, 70, 641, 751, 0.590
4, 211, 1, 1.7, 168, 617, 620, 0.435
4, 212, 1, 1.6, 20, 509, 922, 1.523
4, 213, 1, 1.7, 206, 526, 219, 0.468
4, 214, 1, 1.6, 39, 426, 313, 0.866
4, 215, 0, 1.7, 233, NaN, NaN, -1.000
4, 216, 0, 1.6, 79, NaN, NaN, -1.000
4, 217, 1, 1.7, 220, 528, 621, 0.411
4, 218, 1, 1.6, 42, 763, 275, 4.682
4, 219, 1, 1.6, 9, 867, 538, 0.753
4, 220, 1, 1.7, 205, 623, 181, 0.528
4, 221, 1, 1.65, 113, 419, 486, 0.470
4, 222, 1, 1.6, 32, 292, 481, 3.236
4, 223, 1, 1.7, 215, 198, 457, 0.647
4, 224, 1, 1.6, 28, 712, 637, 1.630
4, 225, 1, 1.7, 165, 250, 842, 1.521
4, 226, 1, 1.6, 26, 859, 582, 4.334
4, 227, 0, 1.7, 240, NaN, NaN, -1.000
4, 228, 1, 1.7, 202, 675, 885, 0.541
4, 229, 1, 1.7, 169, 676, 188, 0.506
4, 230, 1, 1.7, 179, 773, 680, 0.457
4, 231, 0, 1.7, 235, NaN, NaN, -1.000
4, 232, 1, 1.7, 192, 744, 409, 0.499
4, 233, 1, 1.65, 141, 228, 721, 2.775
4, 234, 1, 1.65, 129, 293, 404, 0.661
4, 235, 1, 1.7, 177, 790, 322, 0.754
4, 236, 1, 1.65, 130, 516, 740, 1.681
4, 237, 1, 1.6, 19, 875, 608, 1.214
4, 238, 0, 1.6, 73, NaN, NaN, -1.000
4, 239, 1, 1.65, 84, 583, 647, 0.589
4, 240, 1, 1.65, 119, 859, 463, 1.316
