0.9,1.6,1,661,594
0.9,1.6,1,599,812
0.9,1.6,1,890,693
1.1,1.6,1,362,468
1.1,1.6,1,595,801
1.1,1.6,1,361,855
0.9,1.6,2,565,412
0.9,1.6,2,747,643
0.9,1.6,2,557,942
1.1,1.6,2,475,642
1.1,1.6,2,259,464
1.1,1.6,2,766,861
0.9,1.6,3,429,354
0.9,1.6,3,622,770
0.9,1.6,3,128,647
1.1,1.6,3,636,511
1.1,1.6,3,740,580
1.1,1.6,3,783,837
0.9,1.6,4,485,690
0.9,1.6,4,357,290
0.9,1.6,4,728,167
1.1,1.6,4,610,547
1.1,1.6,4,439,298
1.1,1.6,4,587,121
0.9,1.6,5,437,335
0.9,1.6,5,710,647
0.9,1.6,5,602,857
1.1,1.6,5,352,597
1.1,1.6,5,290,680
1.1,1.6,5,888,295
0.9,1.6,6,682,555
0.9,1.6,6,375,763
0.9,1.6,6,835,226
1.1,1.6,6,357,414
1.1,1.6,6,303,741
1.1,1.6,6,97,429
0.9,1.6,7,442,434
0.9,1.6,7,701,385
0.9,1.6,7,926,471
1.1,1.6,7,575,365
1.1,1.6,7,814,509
1.1,1.6,7,265,253
0.9,1.6,8,666,579
0.9,1.6,8,768,413
0.9,1.6,8,911,325
1.1,1.6,8,547,324
1.1,1.6,8,530,196
1.1,1.6,8,516,905
0.9,1.6,9,404,498
0.9,1.6,9,483,217
0.9,1.6,9,189,290
1.1,1.6,9,501,313
1.1,1.6,9,710,391
1.1,1.6,9,95,503
0.9,1.6,10,432,691
0.9,1.6,10,409,816
0.9,1.6,10,143,540
1.1,1.6,10,642,593
1.1,1.6,10,624,757
1.1,1.6,10,94,487
0.9,1.6,11,671,576
0.9,1.6,11,723,736
0.9,1.6,11,870,247
1.1,1.6,11,487,409
1.1,1.6,11,454,821
1.1,1.6,11,916,415
0.9,1.6,12,400,553
0.9,1.6,12,743,300
0.9,1.6,12,847,657
1.1,1.6,12,558,324
1.1,1.6,12,443,747
1.1,1.6,12,93,615
0.9,1.6,13,502,329
0.9,1.6,13,340,312
0.9,1.6,13,227,291
1.1,1.6,13,668,563
1.1,1.6,13,324,705
1.1,1.6,13,658,122
0.9,1.6,14,668,442
0.9,1.6,14,288,730
0.9,1.6,14,944,472
1.1,1.6,14,560,361
1.1,1.6,14,336,331
1.1,1.6,14,872,376
0.9,1.6,15,617,554
0.9,1.6,15,452,259
0.9,1.6,15,234,760
1.1,1.6,15,395,502
1.1,1.6,15,776,657
1.1,1.6,15,725,811
0.9,1.6,16,679,617
0.9,1.6,16,648,243
0.9,1.6,16,308,176
1.1,1.6,16,664,606
1.1,1.6,16,669,680
1.1,1.6,16,885,442
0.9,1.6,17,389,481
0.9,1.6,17,359,333
0.9,1.6,17,132,614
1.1,1.6,17,620,458
1.1,1.6,17,778,586
1.1,1.6,17,327,854
0.9,1.6,18,408,419
0.9,1.6,18,231,435
0.9,1.6,18,464,137
1.1,1.6,18,448,610
1.1,1.6,18,421,792
1.1,1.6,18,615,891
0.9,1.6,19,422,571
0.9,1.6,19,319,711
0.9,1.6,19,756,202
