Data properties:
 
Recording date: 31/03/2008
Recording time : 11:26:09:043 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: MY
Recording: my3
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	253	359	856	592
2	632	1715	828	614
3	2446	817	887	784
4	3502	199	890	514
5	3722	558	818	549
6	4300	1037	807	616
7	5356	100	828	732
8	5476	459	771	750
9	6313	179	748	553
10	6513	1714	775	558
11	8247	339	721	521
12	8845	518	784	480
13	9384	459	799	465
14	9962	877	780	564
15	10859	678	854	806
16	11816	439	804	546
17	12274	199	699	453
18	12593	139	833	441
19	12793	199	757	423
20	13012	857	767	538
21	14308	179	1075	231
22	14786	439	891	432
23	15245	578	807	610
24	15863	399	927	349
25	16282	598	810	410
26	16900	219	704	533
27	17159	199	781	728
28	17378	558	607	845
29	18195	359	784	439
30	18594	239	406	329
31	18893	179	704	474
32	19112	618	785	550
33	19770	359	769	331
34	20149	199	920	487
35	20388	159	810	123
36	20568	100	826	173
37	20707	279	938	602
38	21186	1256	814	477
39	22462	678	815	470
40	23299	379	699	743
41	23698	299	619	950
42	24017	359	593	1024
43	24416	319	937	765
44	24794	219	725	361
45	25034	259	660	435
46	25333	159	635	139
47	25532	259	584	507
48	25851	299	1105	304
49	26190	797	999	420
50	27227	439	807	548
51	27865	239	894	429
52	28124	638	799	512
53	28782	379	820	413
54	29280	678	612	460
55	30237	977	833	407
56	31254	159	843	392
57	31453	219	676	476
58	31692	359	778	468
59	32191	618	929	117
60	32988	518	861	312
61	33566	319	815	567
62	33945	777	869	252
63	34763	219	794	357
64	35022	259	419	163
65	35321	279	781	643
66	35620	638	937	674
67	36477	279	890	610
68	36776	917	840	597
69	37733	698	831	430
70	38451	159	829	511
71	38650	159	742	747
72	38869	140	710	417
73	39029	100	683	491
74	39148	957	697	531
75	40325	120	808	533
76	41043	1096	807	498
77	42179	100	707	423
78	42298	578	687	648
79	43096	618	774	539
80	43754	618	839	269
81	44412	140	773	605
82	44571	379	781	567
83	44970	179	690	544
84	45189	179	831	269
85	45409	319	976	744
86	45767	598	1096	892
87	46585	219	857	514
88	46824	2053	797	595
89	48917	179	734	877
90	49236	160	857	151
91	49416	299	855	153
92	49755	399	782	551
93	50373	399	823	589
94	50791	738	780	570
95	51549	219	764	704
96	51788	678	631	562
97	52745	797	726	567
98	53562	279	792	597
99	53862	658	756	533
100	54559	179	688	737
101	54759	518	649	796
102	55656	1136	788	542
103	56812	239	762	424
104	57071	498	793	473
105	57610	140	466	431
106	57789	618	1176	676
107	58606	319	897	529
108	58945	977	795	530
109	59942	758	780	444
110	60839	459	962	508
111	61497	1156	893	524
112	62673	199	719	332
113	62893	199	863	373
114	63112	319	742	342
115	63451	459	833	435
116	64109	638	831	399
117	64767	1455	801	475
118	66242	239	787	562
119	66501	199	701	685
120	66740	120	1000	302
121	66920	419	604	1023
122	67398	339	520	393
123	67777	199	558	94
124	68036	239	1130	213
125	68315	179	956	310
126	68535	140	867	402
127	68714	299	1055	597
128	69053	359	544	685
129	69452	199	515	446
130	69671	538	499	498
131	70269	399	393	933
132	70728	219	1055	608
133	70987	319	1190	365
134	71366	299	956	147
135	71685	339	1221	134
136	72043	219	1265	208
137	72323	439	586	246
138	72781	379	552	446
139	73220	718	604	984
140	73957	439	586	915
141	74456	379	993	936
142	74854	259	897	984
143	75134	299	756	904
144	75473	837	447	1058
145	76350	479	821	1067
146	76868	259	1200	1021
147	77167	219	1180	808
148	77406	1655	1110	834
149	79280	339	766	513
150	79819	1396	778	537
151	81234	598	836	747
152	82032	518	837	601
153	82570	997	780	601
154	83587	399	802	488
155	84025	279	720	696
156	84324	578	829	708
157	85142	239	880	570
158	85660	837	802	638
159	86517	299	770	540
160	86836	219	803	555
161	87095	578	474	423
162	87953	179	627	446
163	88172	797	791	506
