Data properties:
 
Recording date: 28/03/2008
Recording time : 15:12:01:345 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: MK
Recording: MK4
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	72	140	993	909
2	271	199	736	647
3	510	957	828	645
4	1487	259	867	616
5	1766	678	785	648
6	2504	239	1207	354
7	2783	299	1037	666
8	3122	379	873	583
9	3561	339	1188	837
10	3959	199	858	947
11	4199	279	1093	1100
12	4557	379	465	730
13	4976	638	539	609
14	6352	1356	567	617
15	7727	419	806	609
16	8166	319	730	549
17	8525	259	847	593
18	8804	359	787	593
19	9183	558	820	608
20	9781	339	368	644
21	10179	279	1005	777
22	10498	259	785	749
23	10778	1276	635	777
24	12093	299	777	739
25	12412	1555	804	630
26	14007	179	889	398
27	14207	977	934	429
28	15463	758	954	441
29	16260	319	826	552
30	16599	319	854	504
31	16938	1475	794	338
32	18453	239	902	362
33	18732	379	816	520
34	19350	319	813	536
35	19689	279	846	391
36	20008	1336	936	661
37	21364	538	827	610
38	21922	957	804	554
39	22919	219	751	324
40	23158	279	730	261
41	23497	419	889	740
42	23955	299	537	876
43	24294	359	953	1043
44	24713	299	632	749
45	25052	359	827	643
46	25431	259	680	671
47	25730	618	500	814
48	26408	279	1159	851
49	26727	279	1289	1028
50	27066	359	1232	572
51	27464	199	1012	316
52	27683	179	1029	330
53	27963	279	1151	236
54	28421	279	457	389
55	29239	459	746	554
56	29737	439	430	574
57	30215	359	533	836
58	30614	279	683	1019
59	30933	498	872	1059
60	31491	459	1156	716
61	31990	339	1116	511
62	32349	439	1204	536
63	32827	419	895	740
64	33266	239	875	665
65	33545	459	465	755
66	34043	319	908	863
67	34402	618	1248	780
68	35080	359	1184	1041
69	35479	319	796	988
70	35817	299	906	961
71	36156	419	929	654
72	36595	319	977	561
73	36954	279	867	317
74	37253	219	834	274
75	37512	379	1018	462
76	37911	359	892	498
77	38369	658	1142	432
78	39047	299	1211	502
79	39366	439	1193	675
80	39865	359	663	787
81	40263	379	465	962
82	40682	459	660	1053
83	41180	479	1015	1040
84	41699	319	1227	1033
85	42058	339	766	842
86	42416	339	854	850
87	42815	319	426	875
88	43154	359	547	806
89	43533	339	622	813
90	43912	678	832	686
91	44629	439	647	639
92	45108	279	443	664
93	45407	439	553	616
94	45885	359	656	535
95	46264	499	895	521
96	46802	738	1106	414
97	47600	937	578	510
98	48577	299	480	601
99	48916	698	670	413
100	49633	279	709	473
101	49932	518	742	404
102	50471	558	787	315
103	51049	140	858	308
104	51228	120	853	297
105	51368	498	796	244
106	51906	319	591	404
107	52245	299	685	383
108	52704	538	517	234
109	53361	379	473	294
110	53780	897	344	174
111	54737	399	1060	153
112	55176	459	743	142
113	55674	419	830	51
114	56133	439	436	174
115	56611	279	316	227
116	56970	120	395	224
117	57189	139	315	165
118	57448	299	299	177
119	57907	439	1152	221
120	58385	479	1217	250
121	59003	299	769	108
122	59322	459	698	197
123	59841	379	1166	473
124	60259	239	1263	684
125	60519	179	1303	662
126	60738	379	1293	1007
127	61157	279	937	971
128	61456	359	989	1035
129	61854	339	493	1066
130	62313	459	382	813
131	62871	279	340	436
132	63170	339	350	545
133	63569	140	628	787
134	63728	538	579	814
135	64306	698	771	794
136	65024	140	836	873
137	65184	179	812	879
138	65423	479	1050	665
139	65941	439	1129	689
140	66420	439	1150	518
141	66878	179	1054	565
142	67078	379	837	561
143	67476	498	746	653
144	67995	479	663	680
145	68513	817	558	529
146	69350	578	464	560
147	70008	897	886	462
148	70945	359	1215	502
149	71324	259	1313	495
150	71623	419	1257	642
151	72102	538	1249	436
152	72660	259	1304	470
153	72999	817	1147	371
154	73876	797	825	266
155	74713	199	567	233
156	74933	817	824	355
157	75790	518	649	298
158	76328	518	678	373
159	76866	179	742	434
160	77066	558	867	441
161	77664	419	901	557
162	78102	419	1015	609
163	78541	399	938	698
164	78980	877	814	696
165	79877	877	684	675
166	80774	459	696	764
167	81252	498	863	834
168	81771	279	844	900
169	82090	359	980	876
