Data properties:
 
Recording date: 30/04/2008
Recording time : 10:44:00:328 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: HW
Recording: hw3
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	222	139	907	705
2	402	299	835	532
3	880	100	1884	96
4	1060	159	878	570
5	1239	1236	793	563
6	2495	139	706	644
7	2655	778	851	770
8	3472	2053	796	576
9	5546	598	738	682
10	6164	2133	803	601
11	8317	738	719	512
12	9314	1734	796	577
13	11108	199	785	326
14	11347	359	630	456
15	11746	1116	842	753
16	12882	239	805	551
17	13141	877	786	572
18	14038	937	804	550
19	15015	319	904	896
20	15374	538	836	718
21	15952	299	920	535
22	16291	359	840	304
23	16690	199	719	178
24	16909	179	756	111
25	17129	1017	1042	246
26	18185	1376	798	498
27	19581	658	797	461
28	20259	259	591	540
29	20538	638	589	810
30	21216	1017	776	517
31	22432	817	807	546
32	23269	479	913	525
33	23768	359	793	509
34	24146	399	787	582
35	24565	658	807	553
36	25243	618	899	530
37	25901	857	969	390
38	26798	857	777	573
39	27675	339	786	609
40	28054	797	794	559
41	28911	279	1168	759
42	29230	459	695	929
43	29749	319	1111	836
44	30147	179	782	334
45	30367	778	581	436
46	31164	299	788	522
47	31483	1774	778	530
48	33297	598	901	158
49	33955	937	812	559
50	35012	319	827	380
51	35351	658	868	307
52	36048	1017	925	621
53	37085	2093	821	539
54	39218	339	1114	776
55	39597	219	872	894
56	39876	379	850	406
57	40275	758	682	511
58	41053	2073	790	566
59	43146	618	694	630
60	43784	718	782	561
61	44522	299	739	634
62	44840	917	771	570
63	45797	598	1123	841
64	46455	857	787	563
65	47333	1156	802	571
66	48529	598	725	851
67	49187	159	790	528
68	49526	518	803	550
69	50064	1136	778	601
70	51220	917	615	551
71	52496	1714	796	517
72	54231	837	624	766
73	55188	2034	788	538
74	57261	199	1118	625
75	57480	718	1194	650
76	58258	598	790	526
77	58876	319	740	567
78	59215	1116	826	531
79	60351	638	944	532
80	61009	538	823	547
81	61567	439	777	576
82	62026	917	861	526
83	63003	1296	822	467
84	64538	1734	822	489
85	66292	140	737	532
86	66472	279	824	732
87	66791	199	1009	953
88	67050	279	396	990
89	67349	179	454	1018
90	67568	359	412	642
91	67987	399	530	362
92	68406	379	473	350
93	68824	478	885	338
94	69323	159	866	290
95	69502	339	1071	334
96	69861	279	1113	391
97	70160	439	1150	581
98	70638	179	971	716
99	70858	419	1240	583
100	71336	399	740	720
101	71755	399	778	874
102	72193	339	922	720
103	72592	339	466	680
104	72971	259	499	445
105	73270	319	412	160
106	73609	199	413	82
107	73848	339	620	271
108	74207	359	723	334
109	74606	339	983	360
110	74985	259	1135	498
111	75264	279	1232	723
112	75563	379	1208	933
113	76001	359	907	787
114	76380	279	1010	1036
115	76719	419	684	588
116	77158	379	702	772
117	77576	339	541	919
118	77935	219	574	1042
119	78194	558	840	893
120	78792	299	414	968
121	79112	459	454	1009
122	79590	379	429	836
123	79989	658	456	730
124	80667	339	429	606
125	81025	538	484	490
126	81584	239	514	433
127	81863	419	523	259
128	82301	199	631	290
129	82541	339	398	163
130	82919	279	631	166
131	83238	140	834	152
132	83418	538	881	176
133	84076	259	686	299
134	84395	359	838	369
135	84774	359	901	435
136	85172	299	1043	233
137	85651	140	905	255
138	85810	259	1056	199
139	86089	439	1090	329
140	86548	339	1175	279
141	86927	498	1061	604
142	87465	459	739	524
143	87963	159	744	524
144	88163	239	562	458
145	88442	359	953	464
146	88840	319	785	646
147	89179	299	728	767
148	89498	479	857	800
149	89997	339	975	825
150	90356	339	850	765
