Data properties:
 
Recording date: 02/05/2008
Recording time : 13:35:41:578 (corresponds to time 0)
Study: AlasdairTPOnlyRoughness
Subject: ED
Recording: EB3
Screen resolution: 1600 x 1200
Coordinate unit: Pixels
 
 
Filter settings:
 
Eye: Average
Validity level: Normal
Fixation radius: 50
Min duration: 100
 
Fix number	Timestamp	Duration	GazepointX	GazepointY
 
1	224	199	776	471
2	443	100	803	512
3	842	798	812	509
4	1659	658	833	485
5	2337	140	729	337
6	2516	498	872	715
7	3314	1136	812	466
8	4470	638	817	423
9	5168	379	753	631
10	6065	1575	812	447
11	7660	499	731	443
12	8497	1714	807	473
13	10232	140	840	708
14	10391	219	860	687
15	11029	1356	830	507
16	12405	299	874	492
17	12724	219	791	626
18	12963	140	771	583
19	13123	199	845	593
20	13362	199	894	217
21	13581	538	1041	197
22	14618	1236	817	490
23	15894	159	968	418
24	16073	179	978	327
25	16292	279	865	187
26	16611	239	787	622
27	16931	439	602	767
28	17628	120	826	484
29	17768	937	809	501
30	18725	1156	883	492
31	20260	518	848	496
32	21337	917	816	492
33	22273	219	919	199
34	22533	219	1148	886
35	22792	219	811	780
36	23031	100	768	623
37	23171	299	661	436
38	23509	179	977	323
39	23709	160	936	48
40	23908	179	1001	448
41	24108	239	975	387
42	24666	279	886	415
43	24965	758	804	446
44	25742	179	869	475
45	25942	459	822	495
46	26420	100	808	427
47	26560	498	599	368
48	27377	1814	808	490
49	29231	179	1024	292
50	29451	518	922	75
51	30308	1356	822	492
52	31683	359	942	486
53	32102	159	952	610
54	32282	439	948	593
55	33059	618	846	498
56	33697	1057	859	510
57	34774	219	752	408
58	35033	139	892	306
59	35212	399	707	481
60	35950	1296	824	507
61	37266	419	862	539
62	37724	598	712	576
63	38581	219	773	481
64	38821	1595	813	515
65	40455	199	746	398
66	40954	498	1139	823
67	41931	179	913	461
68	42130	359	844	508
69	42509	339	907	523
70	43047	578	896	525
71	43765	219	680	511
72	44024	239	726	968
73	44283	379	760	812
74	45001	658	815	432
75	45679	778	870	555
76	46476	279	915	583
77	46775	100	738	544
78	46895	598	634	517
79	48191	239	751	484
80	48450	459	835	454
81	48928	199	749	475
82	49148	259	830	464
83	49447	140	585	328
84	49626	179	707	720
85	49826	479	634	738
86	50543	140	785	498
87	50703	578	839	501
88	51301	219	793	600
89	51540	439	835	531
90	51999	319	780	573
91	52338	159	683	481
92	52537	179	747	829
93	52756	179	1132	941
94	52976	718	1194	616
95	53853	1196	896	500
96	55069	479	964	437
97	55567	459	948	467
98	56066	199	637	260
99	56305	160	980	510
100	56484	339	988	471
101	57043	1256	899	475
102	58338	199	1082	558
103	58558	199	983	549
104	58777	140	816	440
105	58936	578	828	400
106	59774	738	841	468
107	60531	279	888	513
108	60830	578	823	439
109	61449	139	832	346
110	61628	239	690	251
111	61907	259	1074	594
112	62186	140	823	640
113	62366	359	587	829
114	62764	239	443	482
115	63043	259	783	588
116	63323	259	656	562
117	63622	798	779	645
118	64439	140	797	733
119	64598	199	796	738
120	64838	219	1011	314
121	65077	140	935	319
122	65236	199	871	119
123	65456	259	1060	48
124	65755	239	445	167
125	66014	219	593	132
126	66273	279	951	464
127	66572	259	1079	440
128	66871	478	1097	769
129	67389	279	572	768
130	67709	140	502	983
131	67868	419	617	954
132	68327	239	941	933
133	68606	279	855	662
134	68905	319	907	459
135	69264	219	673	388
136	69523	279	781	278
137	69822	319	888	283
138	70181	119	577	620
139	70320	259	595	569
140	70599	498	352	637
141	71138	120	748	578
142	71277	379	714	601
143	71676	339	942	510
144	72055	159	1135	442
145	72254	259	854	455
146	72533	219	1025	179
147	72792	259	1201	116
148	73071	479	1268	124
149	73590	219	656	60
150	73849	139	512	159
151	74008	239	399	115
152	74427	359	486	328
153	74826	299	781	180
154	75145	279	819	352
155	75444	279	768	545
156	75743	718	767	646
157	76859	1695	805	490
158	78594	558	854	657
159	79471	1675	812	513
160	81245	638	846	605
161	82262	1156	873	528
162	83438	479	818	499
163	83937	259	737	561
164	84236	618	486	355
165	85233	1734	810	448
166	86987	499	776	271
167	87884	977	807	484
168	88881	199	871	324
169	89100	459	814	431
170	89579	518	660	309
171	90376	897	811	474
172	91493	259	891	381
173	91772	339	825	457
174	92250	738	649	354
175	93307	658	816	469
176	93985	239	731	354
177	94244	498	833	444
178	94762	239	632	316
179	95041	159	817	647
180	95221	179	745	634
181	95420	279	611	696
182	95739	459	794	987
183	96218	279	762	450
184	96537	239	929	259
185	96796	199	1058	236
186	97015	199	1093	34
187	97254	219	1211	496
188	97493	120	1146	523
189	97633	219	1150	842
190	97892	179	885	829
191	98111	100	1140	864
192	98450	179	1199	829
193	98670	339	953	551
194	99029	219	715	417
195	99288	219	587	205
196	99527	419	464	217
197	99986	419	805	339
198	100444	359	442	681
199	100863	100	577	959
200	100982	279	568	909
201	101461	319	877	618
202	101800	299	793	572
203	102139	339	1036	388
204	102517	379	1070	81
205	102936	259	1162	487
206	103235	339	1062	723
207	103714	319	1162	904
208	104152	279	833	797
209	104471	259	1043	497
210	104770	359	825	470
211	105169	359	525	227
212	105548	319	568	257
213	105887	459	576	525
214	106365	439	579	776
215	107043	100	500	863
216	107163	937	569	818
217	108139	140	664	848
218	108299	259	576	788
219	108598	439	870	688
220	109057	319	1038	368
221	109415	179	1251	531
222	109615	199	1224	489
223	109854	299	849	464
224	110193	219	1001	152
225	110432	439	813	167
226	110911	259	966	154
227	111190	219	751	387
228	111429	299	853	321
229	111748	598	980	156
230	112386	399	1195	392
231	112805	518	1127	240
232	113343	239	905	156
233	113602	259	752	261
234	113881	299	879	28
235	114320	319	542	404
236	114659	359	547	506
237	115057	279	744	388
238	115376	319	576	847
239	115715	219	746	911
240	115955	159	929	854
241	116134	179	930	885
