person,x,y
3,328.9,407.3
3,154.6,903.2
3,59.5,961.4
3,844,932.6
3,948.1,948.5
3,906.3,562.2
3,341.7,409.1
3,486.6,197.4
3,603,137.2
3,480.8,587.5
3,348,594.8
3,428,753.2
3,75.2,702.8
3,236.1,802
3,239.8,848.2
3,68.3,912.5
3,196.9,947.2
3,327.3,922.9
3,586.2,515.7
3,510.1,455.6
3,369,469.9
3,416.5,746.2
3,259.9,805.4
3,414.8,823.7
3,736.6,865.1
3,844.9,806.9
3,388.9,445.8
3,188.2,477.7
3,830.3,291.2
3,582.8,386.8
3,614.7,155.8
3,882.3,64.9
3,954.3,60.9
3,110.4,114.9
3,264.9,60.7
3,382.5,421.9
3,474.4,563.1
3,531.6,528.9
3,424.9,779.1
3,84.7,931.4
3,323.4,985.4
3,820.4,925
3,949,953.8
3,599.5,890.7
3,775.3,782.7
3,901,800.8
3,966.5,734.4
3,969.8,461
3,976.5,128.4
3,972.3,65.9
3,177.7,95.2
3,39,72.9
3,104.5,328.7
3,59.7,258.7
3,439.6,202.5
3,590.9,329.2
3,436.5,362.2
3,495.3,447.8
3,422.4,476.8
3,502.2,498
3,97.9,596
3,56.8,710.5
3,32.9,856.2
3,98.8,899.2
3,528.8,878
3,747.4,932.3
3,788.3,803.9
3,939.2,907
3,1005.3,918.7
3,554.2,624.7
3,583.7,553.1
3,430.4,570.3
3,392.6,630
3,447.9,384.4
3,359.1,353.5
3,708.7,347
3,687.9,358
3,951.9,416.7
3,990,353.3
3,446.6,580.5
3,349.5,637.8
3,395.6,625.5
3,367.4,264.5
3,99.8,366.8
3,81.5,838.1
3,97.1,904.7
3,628.9,906.8
3,742.8,941.9
3,536.1,523.3
3,761.7,276.5
3,694.4,323.3
3,666.3,353.3
3,422.5,209.6
3,934,128.3
3,849.8,709
3,704.9,285.3
3,662,224.7
3,620.2,180.4
3,293.7,250.3
3,120.3,132.7
3,14.1,394.6
3,21.2,636.4
3,42.4,792.9
3,436.9,797.8
3,731.1,865.6
3,666.8,935
3,876.2,935.6
3,732.4,953.5
3,584.5,523.2
3,652.6,338.1
3,596.1,379.6
3,321.7,464.1
3,278.4,253.9
3,911.4,203.7
3,86,474.7
3,311.5,510
3,282.1,507.5
3,547.1,665.8
3,516.3,602.1
3,489.4,424
3,648.9,313.8
3,848.2,66.1
3,967.3,45.8
3,1009.4,47.5
3,871.3,690.1
3,737.1,699.8
3,725.7,1000.3
3,416.3,986
3,179,942.1
3,74.9,485.3
3,71.4,660.6
3,471.4,331.5
3,590.9,330.7
3,718.2,280.6
3,385.7,565.3
3,221.8,711.4
3,303.8,846.2
3,158.6,924.9
3,738.1,896.4
3,887.2,808.7
3,841,429.8
3,861.8,107.9
3,574.7,112.8
3,463.1,152.2
3,488,194.5
3,117.2,123
3,650,287.3
3,180,445.6
3,97.2,399.1
3,19.3,422.7
3,38,49.3
3,281.8,50.7
3,793.7,63.2
3,948.1,108.7
3,926.5,331.6
3,607.1,397.2
3,486.8,335.3
3,403.9,250.2
3,363.8,212.3
3,336.9,220.1
3,237.3,560.3
3,181.1,605.1
3,144.7,736.4
3,56.2,663.6
3,53.2,605.2
3,461.7,774.7
3,699.1,731.6
3,755,746.3
3,558.3,537.2
3,893.3,612.3
3,278.1,844.5
3,143.5,878.4
3,326.1,928
3,94.6,935.5
3,38.8,1010.4
3,129.2,835.5
3,171.5,628.8
3,80.9,595
3,99.6,419.6
3,782.8,602.4
3,928.8,643.8
3,468.2,572
3,358.5,323.4
3,89.8,153.8
3,792.6,196.3
3,937.6,308.9
3,649.3,413.2
3,468.3,367.6
3,346.1,363.1
3,539.7,169.9
3,845.2,63.6
3,947.4,58
3,957.6,49.8
3,298.9,87.3
3,198.2,75
3,83.2,102.7
3,958.5,16.4
3,964,45.8
3,838.1,630.6
3,530.6,573.9
3,424.2,646
3,142.3,885.8
3,238.4,411.9
3,606.1,406.5
3,654,229.1
3,858.3,247.4
3,477.9,258.2
3,267.3,114.3
3,198.4,726.5
3,394,629.4
3,131.7,522.7
3,456.4,944.9
3,419.2,934.7
3,761.2,683.1
3,804.1,470.2
3,924.3,424.2
3,421.9,591.6
3,296.4,546.4
3,208.5,554.7
3,40.3,506.2
3,83.6,100.3
3,314.9,84.8
3,708,60.7
3,1009.2,83.7
3,565.1,189.6
3,493.4,228.8
3,469.5,156.7
3,167.2,239.7
3,290.7,289.7
3,379.1,262.5
3,426.9,383.4
3,601.6,368
3,627.1,427.8
3,820.9,79.6
3,890.1,341.7
3,890.1,708
3,807.4,822
3,791.5,865.9
3,786.1,457
3,500.4,515
3,439.4,530.2
3,687.5,524.6
3,360.6,571.5
3,278.6,596.7
3,129.7,675.7
3,400.9,251.3
3,259.4,232.6
3,545.5,232
3,869.4,202
3,833,896.9
3,631.3,908.6
3,234.4,426.1
3,738.3,319
3,643.3,170.4
3,767.5,68.5
3,732.4,785.8
3,375.2,630.6
3,185.5,653.1
3,134.5,762.2
3,465.8,909.4
3,881.4,908.2
3,802.4,220.6
3,360.2,103.4
3,135,159.5
3,192.9,212.4
3,384.8,397.8
3,728.8,228.1
3,406,374.3
3,229.5,308.4
3,396.8,693.4
3,285.6,695.3
3,99.8,929.7
3,711.4,869.7
3,305.3,867.1
3,222,914.8
3,488.3,463.7
3,656.9,523.7
3,426.2,457.2
3,733.7,186.4
3,299.3,263
3,580.2,105.5
3,139.5,326
3,191.9,759.7
3,289.1,800
3,536.5,835.4
3,651.5,934
3,665.9,477.5
3,619.2,485.9
3,481,578.5
3,372.7,849.8
3,851.4,904.1
3,905.5,351.7
3,895.8,161.7
3,154.2,158.8
3,567.2,308.6
3,864.1,185.8
3,904.1,147.7
3,262.2,679.5
3,574,319
3,587.9,148.4
3,773.7,333.9
3,703.4,336
3,852.3,402.2
3,494.1,644.4
3,612.8,733.9
3,299.3,755.8
3,189.4,824.3
3,154.9,973.4
3,139.8,357.7
3,399.4,470.4
3,479.5,265.4
3,914.1,1022
3,911.1,871.1
3,652.8,733
3,735.3,250.8
3,268.9,205.2
3,462.4,271.2
3,901.9,155
3,812.4,9.7
3,556.8,345.6
3,796.5,115.7
3,819.8,62.7
3,801.9,2.6
3,877.2,206.8
3,841.5,296.3
3,884.1,287.9
3,774.4,665.9
3,459,585
3,437,518.4
3,424.4,417.1
3,196.1,403.3
3,197.4,167.8
3,112,98.6
3,95,573.2
3,130.9,803.9
3,607.9,845.7
3,781.8,802.4
3,569.2,298.5
3,502.1,269.8
3,299,319.7
3,231.4,255.8
3,758.5,190.8
3,712,549.3
3,570.8,598.7
3,945,447.7
3,993.1,457.1
3,942.6,1005.2
3,688.5,849.1
3,534.8,743.3
3,422.7,573.7
3,676.5,120.5
3,319.2,99.6
3,112.1,81.1
3,105.2,580.3
3,85.6,841.8
3,618.3,364.5
3,575.1,429.1
3,614.8,485
3,645,448.9
3,827.6,718.8
3,692.6,759.7
3,563.4,702.4
3,339.2,755
3,155.7,806.4
3,325.1,503.9
3,270.5,628.5
3,345.8,713
3,262.3,652.6
3,238.9,622.1
3,819.4,201.8
3,788.6,95.5
3,436.3,285.6
3,399.8,184.6
3,135.4,371.4
3,235,261.4
3,543.8,230.1
3,210,325.9
3,134.2,113.3
3,280.5,126.5
3,391.1,147.4
3,168.9,451.6
3,210.5,543.9
3,413.7,745.4
3,668.7,867.2
3,685.1,841.8
3,669,387.7
3,543.4,513
3,512.6,559.4
3,525.4,583.6
3,566.9,971.9
3,402.7,809.2
3,223.1,410.2
3,204.4,146.5
3,804.2,99
3,901.3,188.1
3,881.6,849.3
3,265.2,767.7
3,153.4,751.7
3,149.5,550
3,234.7,352.7
3,277.9,230.5
3,182.2,149
3,446.8,269.3
3,567.8,409.5
3,367.8,435.8
3,269.1,498
3,617.7,379.7
3,639.7,449.3
3,390.5,711.4
3,780.9,829.7
3,625.1,847.4
3,524.9,886.1
3,324,262.9
3,552.3,183.9
3,790.7,176.3
3,178.3,656.4
3,146.7,621
3,530.2,691.9
3,905.1,805.9
3,541.2,800.7
3,698.6,844.7
3,361,923.2
3,372.6,891.9
3,375,874
3,450.4,478.8
3,654.3,342
3,782.2,400.2
3,590.2,515.3
3,310.4,576.6
3,396.1,534
3,265.4,395.8
3,178.1,129.2
3,263.5,66.2
3,847.2,52.6
3,936.2,29.4
3,317.7,217.6
3,77.8,332.9
3,19.7,491.2
3,320.1,515.9
3,555.7,444
3,755.7,455.2
3,906,516.5
3,607.8,343.7
3,670.6,811.5
3,823,764
3,929.4,858.1
3,714.1,854.8
3,281.7,948.9
3,340.6,874.3
3,373.7,876.8
3,139.9,938.3
3,52,960.9
3,101.2,471.3
3,49.9,487.7
3,107.7,799.1
3,78.2,213.2
3,90.2,62.7
3,176.5,99.4
3,766.2,61.6
3,948,37.1
3,964.4,23.6
3,646.9,78.5
3,553.9,85.6
3,451.6,155.8
3,586.4,170.8
3,591.6,196.5
3,840,338
3,681,318.2
3,790.4,551.9
3,628.9,574.9
3,696.3,524.7
3,714.8,531.8
3,362.6,572.8
3,401.4,426
3,215.3,454
3,139.9,132.2
3,176.7,191.7
3,58,390.5
3,860.7,158.2
3,805.3,196.2
3,563,210.8
3,712.3,657.1
3,945.7,611.1
3,1000.6,712.9
3,886.7,825.6
3,1000.3,878.3
3,854.9,961.7
3,308.9,981.1
3,107.7,948.2
3,36.1,836.7
3,379.2,875.9
3,284.3,883.8
3,371.4,872.8
3,678.1,844.8
3,393.5,568.9
3,431.1,429.2
3,243,510.6
3,293.7,474.6
3,558.8,441.5
3,690.1,240.6
3,748.5,199.5
3,892,108.3
3,956.5,97.9
3,249.4,142.7
3,132.4,170.7
3,257.1,171.1
3,62.2,214.7
3,60.9,445.9
3,83.3,680.8
3,227.9,773.7
3,294,863.7
3,230.7,876.7
3,124.3,641.2
3,618.8,614.8
3,826.2,655.1
3,708.5,668.1
3,644.9,674.5
3,405.7,395.1
3,422.7,438.2
3,315.1,396.2
3,292.9,387.8
3,931,228.9
3,962.9,214.6
3,251.1,171.1
3,84.5,71.5
3,365.4,174.8
3,758.6,116.5
3,817.1,89.7
3,650,187.2
3,586.2,314.5
3,630.3,279.9
3,566.3,686.2
3,234.9,734.8
3,160.1,634.7
3,72.1,459
3,215,656.4
3,799.3,825.7
3,845.5,766
3,1017.9,904.1
3,735.5,875
3,592.7,728.6
3,780.3,221.4
3,890.6,104.8
3,157.5,112.8
3,57.4,95.6
3,168.5,410.5
3,560.9,237.9
3,471.1,465.4
3,417.1,489.8
3,563.6,444.9
3,825.6,509.7
3,701.8,564.1
3,357.3,509
3,237.6,584.8
3,161.3,699.4
3,264.9,688.2
3,290.7,783.8
3,229.8,789.6
3,501.9,815.7
3,847,836.3
3,846.2,752.2
3,756.6,406.8
3,854.4,114.8
3,220.6,88
3,364.4,99.4
3,99.7,47.5
3,27.7,32
3,363.9,214.7
3,208.5,442.3
3,140.6,524.1
3,96.1,899.4
3,124.4,817.2
3,532.1,851.1
3,588,760.3
3,939.7,803.7
3,842.9,433.2
3,585.6,259.4
3,715,101.3
3,486.1,119.8
3,362.6,237.2
3,154,372.3
3,199.5,655.2
3,123.3,811.1
3,161.6,789.1
3,153,875.9
3,84.4,912
3,65.3,932.1
3,597.8,867.3
3,664.7,810.3
3,844.4,831.8
3,705.3,900.7
3,350.3,817.5
3,898.3,906.4
3,958.5,893.2
3,418.8,687
3,401.7,671.2
3,433.4,759.8
3,382.6,475.4
3,695.2,532.3
3,692.9,569.5
3,274.6,787
3,430.5,447.2
3,453.5,178.7
3,385.2,225.9
3,713.4,279.4
3,906.6,324.7
3,828,22.6
3,870.6,48.7
3,864.2,77.1
3,338.3,101.6
3,186.4,142.3
3,137.5,312.5
3,109,586.3
3,90.3,731.7
3,467,375.8
3,337.3,566.9
3,910.7,343.4
3,599,507
3,654.6,528.1
3,676.1,527.9
3,427.1,744.9
3,633.2,748.8
3,477.1,800.9
3,440.6,851.8
3,540.9,693.4
3,375,666.3
3,715.4,636.4
3,766,605
3,790.8,341.5
3,891.1,278.2
3,914.1,289.3
3,672.2,469.8
3,735.4,516.9
3,904.8,561
3,439.6,691.5
3,358.1,860.3
3,185.5,935.6
3,230.4,306.6
3,539.2,261
3,641.9,456.5
3,714.2,423
3,768.4,474
3,718.5,459.2
3,679.7,444.2
3,676.8,520.1
3,697.6,471.7
3,693.4,449.2
3,736.1,236.1
3,436.9,341.1
3,402.5,406.8
3,294.7,542.8
3,260.2,810
3,811.7,885
3,849.5,900
3,574.9,835.1
3,508.2,882.3
3,245.4,378.6
3,337.7,436.3
3,228.7,663
3,188.8,574.1
3,219.7,652.2
3,194.9,671.7
3,296.5,939.5
3,363.6,871.3
3,605.2,920.7
3,880.1,920.4
3,938.3,720.7
3,751.2,884.9
3,814.3,767.5
3,771.9,707.9
3,843.2,653.2
3,922.5,592.3
3,734.8,683.9
3,604.7,800.9
3,519.5,819.1
3,605.6,798.3
3,792.6,517.5
3,891.7,382
3,833.1,328.1
3,701.3,409.5
3,458.5,833.5
3,346.7,904.7
3,680.9,454.3
3,763.3,279.5
3,807,122.2
3,430.1,431.1
3,362.2,760.6
3,189,854.6
3,245.9,455.3
3,409.3,361.7
3,687.1,151.8
3,554.7,437.4
3,493.9,454
3,509.2,469.5
3,615.3,490.4
3,209.7,422.4
3,163.5,445
3,245.4,214.3
3,406.8,197.6
3,536.6,200.7
3,643.7,208
3,853.9,113.3
3,312.6,577
3,415.8,515.2
3,167.6,642.1
3,473.6,523.7
3,361.3,535.9
3,273.5,551.3
3,340.9,539.5
3,295.2,554.2
3,167.7,627
3,181.4,653.2
3,76.6,866.1
3,215.2,943
3,116.3,296.4
3,197.5,227.1
3,382.4,298.3
3,297.8,358.6
3,573.2,179.5
3,738.7,75.5
3,756.8,85.3
3,968.3,103
3,878.7,341.1
3,687.8,443.9
3,473.2,476.6
3,271.3,455.6
3,152.6,433.7
3,30.8,425.7
3,53.4,610
3,743.3,579.4
3,866.8,534.8
3,813.5,678.4
3,707,602.3
3,867.9,795.5
3,674,858.2
3,638.1,866.7
3,259,925.8
3,65.7,941.1
3,236.3,919.7
3,66.1,497.2
3,109.1,234.7
3,80.3,82.5
3,192.5,69.6
3,623.4,56.6
3,833.7,25
3,977.6,26.3
3,1021,28.3
3,963.2,103.5
3,975.5,119.2
3,882.5,383.1
3,960,394.3
3,803.3,352.6
3,640.6,343.1
3,396.8,341.1
3,338.2,300.3
3,201.3,343.6
3,377.7,313.4
3,613.8,299
3,627.1,631.3
3,428.5,690.3
3,269.8,698.9
3,96.1,683.5
3,64.7,671.2
3,179.1,652.8
3,841.1,874.1
3,733.9,884.9
3,610.4,795.5
3,647.1,838.9
3,589,840.4
3,502.9,785.7
3,969.3,625.9
3,868.2,557.6
3,798.5,737
3,834,670
3,992.4,773.7
3,395.7,189.3
3,495.1,177.7
3,328.8,299.4
3,384.7,297.2
3,322.8,306.2
3,201.7,318.5
3,91.2,177.2
3,237.7,278.6
3,354.4,517.2
3,917.8,382.9
3,1010.9,308.2
3,391.3,406.6
3,299.9,419.3
3,167.3,437.5
3,180.2,486.2
3,202.4,509.3
3,794.6,457.5
3,577.5,585.9
3,620.2,583.5
3,692.7,611
3,462.4,331.1
3,301.3,183.1
3,178.8,229.4
3,68,384.9
3,225.1,479.7
3,174.2,484.9
3,210.6,499.4
3,142.4,430
3,402.3,393.2
3,716.6,421.7
3,814.6,450.9
3,444.4,592.1
3,383.8,576.6
3,308.6,580.2
3,249.3,617.6
3,83.7,667.4
3,486.3,780.6
3,617.2,707.1
3,494.9,785.4
3,681.9,649.3
3,658.4,675.5
3,613.4,698.2
3,808,548
3,861.9,534.2
3,946.5,474.3
3,979.1,442.2
3,1007.2,449.7
3,949.8,139.1
3,807.2,146.9
3,278.5,66.9
3,558.1,112.3
3,507.8,55.2
3,445.1,108.7
3,362.8,109.9
3,115.3,59.5
3,575.3,60
3,794.6,30.9
3,939.1,104.3
3,826.5,128.7
3,788.4,162
3,808.6,184.5
3,335.9,70.5
3,496.1,74.9
3,394.2,100.7
3,153,342.4
3,611.7,143.1
3,583.4,213.3
3,352.3,248.1
3,159.5,307.7
3,214.1,379.2
3,52.6,544.6
3,290.8,637.5
3,201,717
3,715,634.6
3,524.9,904.1
3,459.6,856.2
3,308.5,894.6
3,36.8,848.3
3,128.6,857.1
3,77.9,577.7
3,419,621.5
3,723.9,661.8
3,852.2,694.2
3,903.1,731.4
3,743.3,676.6
3,631.7,631.8
3,604.4,632.9
3,802.9,657.9
3,989.1,698.6
3,879.9,845.4
3,683,910.1
3,696.2,528.9
3,852.4,460.4
3,923.5,434.4
3,477.6,502.2
3,465.1,482.6
3,433.2,494.9
3,732.3,309.9
3,833.3,158.6
3,924.7,85.2
3,420.7,108.8
3,314.8,124.5
3,83,81.4
3,40.8,76
3,146.5,186.3
3,107.9,285.6
3,135.1,352.8
3,142.3,369.6
3,69.4,490.4
3,137.3,528.8
3,149.7,462.5
3,212,462.2
3,380.8,410.6
3,432.7,359.1
3,510.6,398.6
3,428.3,675.3
3,344.4,698.5
3,290.7,762.6
3,257.4,824
3,227.5,914
3,854.6,757.5
3,963.3,772.2
3,804.1,690.6
3,779.5,861.2
3,88.1,847.8
3,144,863.9
3,48.3,795.8
3,44.6,812.7
3,101.4,619.6
3,211.3,724.2
3,548.8,895.5
3,425.2,903.2
3,699.6,976.5
3,264.2,950.6
3,697.4,753.2
3,785.9,697.3
3,846.1,723.2
3,902.3,717.6
3,736.5,670.2
3,642.3,687.7
3,569.9,634
3,482.8,529.5
3,778.1,502.9
3,868.7,542.7
3,907.8,286.7
3,779.6,73.5
3,946,85.5
3,289.2,106.9
3,142.7,167.6
3,155.1,405.5
3,78.1,340.9
3,140.5,359.8
3,37.3,495
3,93.6,824.3
3,145.5,940.2
3,428.1,935.5
3,609,920.1
3,673.1,811.5
3,762.3,836
3,852.7,646.7
3,893,692.8
3,854.9,698.6
3,875.4,716
3,615.4,583.8
3,658.2,605.5
3,784.4,552
3,825.2,485.2
3,636.2,542.5
3,526.2,615
3,468.4,707.1
3,428.8,735.3
3,381.8,802.4
3,324.4,816
3,548.4,543.3
3,677.6,438.3
3,467.4,432.2
3,630.5,283.5
3,767,237.4
3,884.7,258.7
3,429.8,454.8
3,356.6,582.2
3,316.6,620.8
3,186,693.9
3,546,268
3,519.4,223.7
3,482.9,405.4
3,815.1,580.2
3,851,577
3,619.8,390.4
3,686.4,567.7
3,885.9,653.9
3,382.4,581.1
3,234,652.4
3,165,807.1
3,266.1,269.7
3,320.3,784.5
3,320.1,870.3
3,629.7,284.2
3,770.3,293.8
3,860.4,358.4
3,878.6,373.8
3,694.3,455.8
3,744.1,458.2
3,510.6,733.9
3,677.3,376.9
3,276.8,502.1
3,180.5,552.9
3,70.6,618.2
3,655,316.7
3,148,287.8
3,236,477
3,161.9,416.9
3,204.2,427.1
3,228.1,419.1
3,138.2,401.5
3,125.9,378.5
3,181.5,372.5
3,150.8,339.4
3,197.2,533.3
3,147.3,735.9
3,727.4,373
3,631.2,849
3,209.9,413.7
3,161.3,383.3
3,92,79.6
3,195.5,144.3
3,349.6,453.7
3,315.2,514.1
3,236.7,544.2
3,183.7,638.4
3,289.3,910
3,190,850.1
3,213.2,373
3,315.5,436.6
3,191.1,491.1
3,699.7,624
3,129.5,597.4
3,583.3,453.3
3,427.4,447.7
3,389.2,446.9
3,79.9,416.8
3,335.7,586.9
3,290.1,622.5
3,748.1,791.3
3,927.6,805.1
3,818.5,184.5
3,725.9,199
3,336.5,262.4
3,156.4,213.6
3,263,192.1
3,544.8,324.7
3,255.6,771.8
3,715.3,317.6
3,291.2,443.6
3,811.2,295.1
3,664.3,735.6
3,742,220.5
3,706.6,183.5
3,401.2,433.5
3,560.3,452.3
3,559.4,130.6
3,778.2,302.2
3,853.5,353.2
3,440.3,278
3,391,233.7
3,268.7,338.3
3,311.5,337.1
3,112.2,680
3,300.4,629.1
3,606.6,680.6
3,796.6,808.6
3,847,774.3
3,378.7,857.4
3,220.9,913.5
3,23.8,630.8
3,79.3,371.3
3,86.1,172.3
3,230.5,81.1
3,95.8,203.3
3,431.2,284.8
3,350.3,305.7
3,640,215.4
3,706.5,224.6
3,468.5,476.9
3,327.6,561.3
3,152.1,647.4
3,99.5,537.9
3,334.9,761.2
3,468.6,545.7
3,621.6,447.6
3,789.1,335.7
3,870.1,429.9
3,675.5,608.2
3,580.5,652.5
3,482.5,750.2
3,832.4,676.2
3,834.5,654.3
3,735,818.1
3,898.6,752.5
3,953.2,911.5
3,644.1,442.3
3,424.7,432.3
3,338.3,568
3,256.5,832.8
3,100,920.1
3,122.7,646.3
3,24.9,626.7
3,237,851.7
3,603.5,444.3
3,527.7,499.3
3,357.1,857.3
3,301.3,814.6
3,396.9,604.8
3,340.8,807.3
3,373,823.8
3,167.4,955.7
3,94,967.8
3,192.7,342.5
3,245.3,382.4
3,322,104.2
3,826.4,315.5
3,622.2,491.1
3,724,553.2
3,794.3,513.2
3,387.4,626.8
3,198.9,629.8
3,118.3,791.6
3,201.3,950.5
3,237.9,974.6
3,553.9,891.1
3,806.2,921.3
3,921.9,910.7
3,575.3,897.3
3,467.3,819.7
3,403,871.8
3,80.3,801
3,29.4,935.4
3,59.6,294.9
3,86.5,88.8
3,393.1,46.6
3,464.9,49.7
3,840.7,44.2
3,1008.1,36.2
3,587.2,135.2
3,493.2,170.4
3,183.4,287
3,72.9,340.8
3,191.2,366.5
3,259.2,381.6
3,235.9,392.3
3,572.5,391.1
3,820.4,328.7
3,920.2,139.7
3,731.3,215.2
3,945.8,571.7
3,898.3,604.8
3,975.7,923.1
3,826.8,799.5
3,915.4,885.6
3,987,639.1
3,585.7,787.8
3,439.2,875.7
3,357.4,905.4
3,229.8,885.6
3,66.7,963.8
3,72.2,616.8
3,111.8,385.4
3,230.3,384.4
3,57,303.6
3,56,64.6
3,751.7,200.9
3,175.1,467
3,101.1,503.6
3,267.7,634.9
3,148.1,575.1
3,271.5,941.6
3,433.1,937
3,459.6,506.6
3,361.9,160
3,157.3,137
3,63,188.2
3,383.8,91.5
3,306.9,46.4
3,139.4,165.5
3,173.2,97.9
3,430,197.9
3,402.3,286.8
3,407.8,197.5
3,382.9,107.9
3,457.8,509.6
3,175,547.6
3,83.5,616.2
3,277.6,611.3
3,554.3,176
3,720.5,79.9
3,896.9,94.6
3,576.4,366.9
3,479.6,422
3,366.2,568.7
3,248.3,604.4
3,116.7,712.5
3,104.5,856.7
3,119.3,736.2
3,110,754.9
3,314.7,972.4
3,342.9,1005.6
3,36.2,1007.2
3,637.4,708.3
3,707.2,509
3,820.9,346.7
3,983.1,293.8
3,950.9,291.5
3,844.2,328.2
3,912.9,126.8
3,441.3,381.7
3,546,426.6
3,551.7,525.2
3,263.1,543.4
3,332.7,499.2
3,313.4,525.4
3,170.9,104.9
3,216.8,43.4
3,81,342.4
3,103.8,467.3
3,104.1,962
3,330.4,973.2
3,342.2,1005.6
3,770.5,916.9
3,884.8,948.7
3,606.6,847.7
3,611.3,421.7
3,450.9,359.5
3,482.4,338.7
3,612.9,488.6
3,452.4,747.5
3,404.7,886.9
3,250.2,806.1
3,525.4,782.4
3,693.8,850.3
3,661,844.4
3,701.8,528
3,385.3,773.8
3,311.9,792.6
3,324.2,454.7
3,537.5,525.1
3,575.6,511.7
3,719.1,621.1
3,919.3,687.8
3,543.8,755.4
3,271.9,779.8
3,128.5,678.5
3,88.4,652.7
3,418.5,384.8
3,614.1,525.7
3,453.7,628.9
3,416.9,876.1
3,340.6,787.4
3,175.7,822.3
3,145.7,457.7
3,274.7,391.3
3,611.9,162.6
3,732.1,125.8
3,938.4,603
3,855.6,465.1
3,864.6,457.1
3,291.1,434.5
3,172,622.3
3,192.3,809.9
3,58.7,751.2
3,539.8,601.7
3,561.3,596.5
3,878.1,513.5
3,907.3,745.8
3,722.2,811.9
3,586.4,807.5
3,652.9,750.8
3,559,593.8
3,106.3,422.1
3,105.4,665.4
3,60.5,124.7
3,186.8,100.2
3,718.5,45.9
3,647.8,90.1
3,507.6,51.2
3,651.9,380
3,876.4,348.4
3,545.6,660.3
3,548,603.6
3,266.9,793
3,64.1,827
3,181.5,950.8
3,493.3,873.6
3,820.1,946.8
3,908.3,773
3,871.3,778.6
3,658.5,791.6
3,710,636.1
3,829.3,364.9
3,938.7,376.6
3,793.2,747
3,384.3,789.7
3,230.8,830.9
3,86.6,836.9
3,105.7,527.5
3,114.2,645.5
3,146.1,249.2
3,65,103.4
3,164,108.8
3,32.5,302.7
3,332.6,82.9
3,567.8,169.2
3,807.5,118.3
3,630.6,472.6
3,574.8,536.9
3,554.4,397.8
3,252.3,594.2
3,328,523.7
3,169.4,840.3
3,347.9,827.3
3,50.5,867.2
3,253.2,908.7
3,481.8,910.8
3,556.6,942.5
3,771.3,809.8
3,897.1,864.8
3,963.3,997.5
3,920.7,597.5
3,865.3,573.4
3,603.7,574.4
3,576.7,584.1
3,543.5,418.1
3,752.7,509.4
3,858.5,415.2
3,948.8,357
3,910.6,143.8
3,648.1,102.1
3,375.9,80.5
3,247.6,69.5
3,146.1,86.8
3,123.4,295.2
3,127.5,431.3
3,112.3,544.3
3,115.8,636.1
3,260.2,611.4
3,465.3,625.4
3,557,597
3,572.4,593.2
3,389.5,619.9
3,238,600.7
3,95.3,577.4
3,25.2,503.1
3,78.3,306.8
3,73.8,92.8
3,294.3,72.9
3,604.5,51.2
3,237.5,96.5
3,182.1,101.5
3,854,50.5
3,974.4,50.5
3,582.8,103.5
3,517.1,89.8
3,646,64.6
3,382.5,658.5
3,191,656.4
3,80.2,657.1
3,98.9,725.3
3,65.2,798.8
3,350.5,950.5
3,238.2,951.6
3,164,965.7
3,795.6,718.2
3,714.4,723.6
3,565.9,600.5
3,564.1,582.7
3,681,708.3
3,928.7,735.6
3,845.1,670.4
3,777.2,667.3
3,357.9,660.7
3,206.5,657.9
3,60.5,650
3,19.3,670
3,45.4,577.2
3,90.5,319.2
3,526,364.9
3,543.5,406.5
3,845.4,315.6
3,150.9,362.5
3,105.4,485.9
3,356.9,575.3
3,340.6,471.6
3,419.9,143.9
3,449.6,77.6
3,423.7,387.5
3,590.9,414.6
3,705.1,472.9
3,704.9,273.1
3,722.8,258.9
3,862.1,347.8
3,913.8,345.3
3,853.4,66.4
3,547.6,173.9
3,443.7,497.7
3,262.5,556.1
3,156.6,804.1
3,343.7,901.5
3,730.7,789.8
3,826.5,752.3
3,850.2,478.1
3,847.1,521.1
3,496.2,502.1
3,325.1,561.5
3,115.4,631.7
3,112,714.1
3,158.7,386.8
3,152.2,69.3
3,287.1,93.3
3,477.4,34.6
3,93.1,85.7
3,219.5,86.2
3,218.1,107.4
3,364.5,123.3
3,239.5,418.1
3,942.7,31.5
3,411.6,434
3,238.1,768.3
3,66.8,865.7
3,12,921.3
3,331.8,730.9
3,619.5,794
3,710,825
3,853.7,553.5
3,881.7,547.9
3,373.3,414.3
3,501.1,344.8
3,484.7,715.2
3,453.6,258.5
3,593.6,375.2
3,694.6,516.4
3,658,594.5
3,647.2,572.4
3,520.7,556.4
3,450.2,562.8
3,392.1,580.4
3,206.9,411.9
3,259.6,89.5
3,317.4,108.7
3,874.6,300.5
3,695.2,115.4
3,417.5,254.4
3,171.5,578
3,135.4,812.2
3,407.5,662.7
3,373.2,497.4
3,614,710.1
3,564.2,825.6
3,717.4,866.5
3,563.1,323.6
3,541.7,354.2
3,307.7,436.4
3,274.2,456.8
3,442.8,524.1
3,313.7,557.6
3,447.9,627.2
3,499.6,637.9
3,410.6,303.3
3,310.5,278.5
3,284.4,245
3,674.1,468.4
3,688.3,784.1
3,430.9,626.4
3,253,351.4
3,227,349.9
3,414.2,449.4
3,727.2,458.6
3,575.5,763.2
3,465.3,709.3
3,727.3,751.2
3,223.3,907.5
3,79.1,716.7
